"id","uuid","org_uuid","machine","observed_at","forwarded_at","user","application","field","coord_x","coord_y","action","value","clipboard","monetary_amount","keystrokes","created_at","updated_at","screenshot_uuid","dom_uuid","source","cycle_id"
383,"5f8cbdc6-da15-11e7-8201-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:38:19.029","2017-12-05 23:38:19","Administrator","chrome","primary_address_postalcode",,,"inputText","50349",,,"50349","2017-12-05 23:39:31.467534","2017-12-05 23:39:31.467534","62c2911c-da15-11e7-b8a1-0aae563a0914","63407300-da15-11e7-8009-0aae563a0914","web",4
354,"4993fc9c-da15-11e7-90f7-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:42.167","2017-12-05 23:37:42","Administrator","chrome","last_name",,,"inputText","Schmitt",,,"Schmitt","2017-12-05 23:38:24.39601","2017-12-05 23:38:24.39601","4dcee29a-da15-11e7-bba9-0aae563a0914","4e48cb8c-da15-11e7-b8f9-0aae563a0914","web",3
355,"49ef8a22-da15-11e7-8374-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:37:42.768","2017-12-05 23:37:42","Administrator","chrome","phone_work",,,"inputText","164-816-8150 x1089",,,"164-816-8150 x1089","2017-12-05 23:38:24.71502","2017-12-05 23:38:24.71502","4dcee29a-da15-11e7-bba9-0aae563a0914","4e48cb8c-da15-11e7-b8f9-0aae563a0914","web",3
491,"e40aac26-da16-11e7-9801-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:10.812","2017-12-05 23:49:10","Administrator","chrome","opportunity_amount",,,"inputText","$21.93",,"21.93","$21.93","2017-12-05 23:50:26.523346","2017-12-05 23:50:36.075348","e7489528-da16-11e7-9ef6-0aae563a0914","e7c2585a-da16-11e7-9d2e-0aae563a0914","web",5
500,"efd4333a-da16-11e7-aaa0-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:30.586","2017-12-05 23:49:30","Administrator","chrome","first_name",,,"inputText","Kendrick",,,"Kendrick","2017-12-05 23:50:30.160747","2017-12-05 23:50:30.160747","f4560b80-da16-11e7-a25a-0aae563a0914","f4cac77a-da16-11e7-a15a-0aae563a0914","web",5
501,"f0207dde-da16-11e7-8849-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:31.086","2017-12-05 23:49:31","Administrator","chrome","last_name",,,"inputText","Witting",,,"Witting","2017-12-05 23:50:30.488602","2017-12-05 23:50:30.488602","f4560b80-da16-11e7-a25a-0aae563a0914","f4cac77a-da16-11e7-a15a-0aae563a0914","web",5
502,"f06ca210-da16-11e7-af2d-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:31.585","2017-12-05 23:49:31","Administrator","chrome","phone_work",,,"inputText","687.156.5122",,,"687.156.5122","2017-12-05 23:50:30.824647","2017-12-05 23:50:30.824647","f4560b80-da16-11e7-a25a-0aae563a0914","f4cac77a-da16-11e7-a15a-0aae563a0914","web",5
503,"f0c82ee6-da16-11e7-8251-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:32.186","2017-12-05 23:49:32","Administrator","chrome","Leads0emailAddress0",,,"inputText","judson@stoltenberg.co",,,"judson@stoltenberg.co","2017-12-05 23:50:31.192977","2017-12-05 23:50:31.192977","f4560b80-da16-11e7-a25a-0aae563a0914","f4cac77a-da16-11e7-a15a-0aae563a0914","web",5
504,"f123e36e-da16-11e7-b529-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:32.786","2017-12-05 23:49:32","Administrator","chrome","opportunity_amount",,,"inputText","$56.22",,"56.22","$56.22","2017-12-05 23:50:31.52134","2017-12-05 23:50:36.214502","f4560b80-da16-11e7-a25a-0aae563a0914","f4cac77a-da16-11e7-a15a-0aae563a0914","web",5
508,"f6d4ece2-da16-11e7-94dd-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:42.336","2017-12-05 23:49:42","Administrator","chrome","Leads0emailAddress0",,,"inputText","casandra.osinski@weber.io",,,"casandra.osinski@weber.io","2017-12-05 23:50:33.139048","2017-12-05 23:50:33.139048","fa5beccc-da16-11e7-88cb-0aae563a0914","fad5af0c-da16-11e7-90d1-0aae563a0914","web",5
509,"f7213822-da16-11e7-9378-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:42.836","2017-12-05 23:49:42","Administrator","chrome","opportunity_amount",,,"inputText","$23.01",,"23.01","$23.01","2017-12-05 23:50:33.558987","2017-12-05 23:50:36.509063","fa5beccc-da16-11e7-88cb-0aae563a0914","fad5af0c-da16-11e7-90d1-0aae563a0914","web",5
510,"fbe2166c-da16-11e7-93ec-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:50.809","2017-12-05 23:49:50","Administrator","chrome","first_name",,,"inputText","Giovanny",,,"Giovanny","2017-12-05 23:50:33.980146","2017-12-05 23:50:33.980146","0068aac0-da17-11e7-8273-0aae563a0914","00de4f4a-da17-11e7-8c75-0aae563a0914","web",5
511,"fc2e610a-da16-11e7-9dc8-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:51.31","2017-12-05 23:49:51","Administrator","chrome","last_name",,,"inputText","Bayer",,,"Bayer","2017-12-05 23:50:34.368662","2017-12-05 23:50:34.368662","0068aac0-da17-11e7-8273-0aae563a0914","00de4f4a-da17-11e7-8c75-0aae563a0914","web",5
512,"fc89c774-da16-11e7-bf88-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:51.909","2017-12-05 23:49:51","Administrator","chrome","phone_work",,,"inputText","919-136-4201 x492",,,"919-136-4201 x492","2017-12-05 23:50:34.754009","2017-12-05 23:50:34.754009","0068aac0-da17-11e7-8273-0aae563a0914","00de4f4a-da17-11e7-8c75-0aae563a0914","web",5
513,"fce55402-da16-11e7-abd1-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:52.51","2017-12-05 23:49:52","Administrator","chrome","Leads0emailAddress0",,,"inputText","minerva@okon.co",,,"minerva@okon.co","2017-12-05 23:50:35.211977","2017-12-05 23:50:35.211977","0068aac0-da17-11e7-8273-0aae563a0914","00de4f4a-da17-11e7-8c75-0aae563a0914","web",5
514,"fd31c5f6-da16-11e7-b05e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:49:53.01","2017-12-05 23:49:53","Administrator","chrome","opportunity_amount",,,"inputText","$35.81",,"35.81","$35.81","2017-12-05 23:50:35.854303","2017-12-05 23:50:46.344243","0068aac0-da17-11e7-8273-0aae563a0914","00de4f4a-da17-11e7-8c75-0aae563a0914","web",5
530,"08e37ffa-da17-11e7-bc44-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:12.63","2017-12-05 23:50:12","Administrator","chrome","first_name",,,"inputText","Virginie",,,"Virginie","2017-12-05 23:51:43.821142","2017-12-05 23:51:43.821142","0d699f2e-da17-11e7-9a8a-0aae563a0914","0de02e14-da17-11e7-8b16-0aae563a0914","web",5
531,"092f7c76-da17-11e7-a598-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:13.129","2017-12-05 23:50:13","Administrator","chrome","last_name",,,"inputText","Heaney",,,"Heaney","2017-12-05 23:51:44.181928","2017-12-05 23:51:44.181928","0d699f2e-da17-11e7-9a8a-0aae563a0914","0de02e14-da17-11e7-8b16-0aae563a0914","web",5
543,"15e22a9e-da17-11e7-818c-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:34.431","2017-12-05 23:50:34","Administrator","chrome","first_name",,,"inputText","Major",,,"Major","2017-12-05 23:51:48.670074","2017-12-05 23:51:48.670074","1a6b082e-da17-11e7-8adc-0aae563a0914","1ae20cb4-da17-11e7-a715-0aae563a0914","web",5
544,"163d9046-da17-11e7-b0de-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:35.03","2017-12-05 23:50:35","Administrator","chrome","last_name",,,"inputText","Dach",,,"Dach","2017-12-05 23:51:49.012544","2017-12-05 23:51:49.012544","1a6b082e-da17-11e7-8adc-0aae563a0914","1ae20cb4-da17-11e7-a715-0aae563a0914","web",5
545,"1689db86-da17-11e7-b26c-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:35.53","2017-12-05 23:50:35","Administrator","chrome","phone_work",,,"inputText","764-754-4733",,,"764-754-4733","2017-12-05 23:51:49.596153","2017-12-05 23:51:49.596153","1a6b082e-da17-11e7-8adc-0aae563a0914","1ae20cb4-da17-11e7-a715-0aae563a0914","web",5
546,"16e56868-da17-11e7-874e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:36.13","2017-12-05 23:50:36","Administrator","chrome","Leads0emailAddress0",,,"inputText","jee@bechtelar.biz",,,"jee@bechtelar.biz","2017-12-05 23:51:49.990961","2017-12-05 23:51:49.990961","1a6b082e-da17-11e7-8adc-0aae563a0914","1ae20cb4-da17-11e7-a715-0aae563a0914","web",5
547,"1731b290-da17-11e7-aeb5-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:36.63","2017-12-05 23:50:36","Administrator","chrome","opportunity_amount",,,"inputText","$74.94",,"74.94","$74.94","2017-12-05 23:51:50.33966","2017-12-05 23:52:00.062619","1a6b082e-da17-11e7-8adc-0aae563a0914","1ae20cb4-da17-11e7-a715-0aae563a0914","web",5
548,"1be9b762-da17-11e7-86e8-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:44.547","2017-12-05 23:50:44","Administrator","chrome","first_name",,,"inputText","Jarred",,,"Jarred","2017-12-05 23:51:50.78859","2017-12-05 23:51:50.78859","2075a3de-da17-11e7-a59e-0aae563a0914","20edb962-da17-11e7-8b7b-0aae563a0914","web",5
549,"1c35dbca-da17-11e7-baed-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:45.046","2017-12-05 23:50:45","Administrator","chrome","last_name",,,"inputText","Wisozk",,,"Wisozk","2017-12-05 23:51:51.154627","2017-12-05 23:51:51.154627","2075a3de-da17-11e7-a59e-0aae563a0914","20edb962-da17-11e7-8b7b-0aae563a0914","web",5
550,"1c91424a-da17-11e7-9461-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:45.646","2017-12-05 23:50:45","Administrator","chrome","phone_work",,,"inputText","949-492-7243",,,"949-492-7243","2017-12-05 23:51:51.596608","2017-12-05 23:51:51.596608","2075a3de-da17-11e7-a59e-0aae563a0914","20edb962-da17-11e7-8b7b-0aae563a0914","web",5
551,"1cecf62e-da17-11e7-88fb-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:46.246","2017-12-05 23:50:46","Administrator","chrome","Leads0emailAddress0",,,"inputText","elisha_nikolaus@harris.name",,,"elisha_nikolaus@harris.name","2017-12-05 23:51:51.931766","2017-12-05 23:51:51.931766","2075a3de-da17-11e7-a59e-0aae563a0914","20edb962-da17-11e7-8b7b-0aae563a0914","web",5
552,"1d391a68-da17-11e7-8274-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:46.746","2017-12-05 23:50:46","Administrator","chrome","opportunity_amount",,,"inputText","$12.89",,"12.89","$12.89","2017-12-05 23:51:52.273864","2017-12-05 23:51:59.797221","2075a3de-da17-11e7-a59e-0aae563a0914","20edb962-da17-11e7-8b7b-0aae563a0914","web",5
553,"21f8c022-da17-11e7-b82b-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:54.712","2017-12-05 23:50:54","Administrator","chrome","first_name",,,"inputText","Victor",,,"Victor","2017-12-05 23:51:52.709609","2017-12-05 23:51:52.709609","26793a1e-da17-11e7-9e92-0aae563a0914","26f08c40-da17-11e7-af37-0aae563a0914","web",5
554,"2244bbca-da17-11e7-ac4e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:55.21","2017-12-05 23:50:55","Administrator","chrome","last_name",,,"inputText","Wolff",,,"Wolff","2017-12-05 23:51:53.03082","2017-12-05 23:51:53.03082","26793a1e-da17-11e7-9e92-0aae563a0914","26f08c40-da17-11e7-af37-0aae563a0914","web",5
555,"22912ef8-da17-11e7-90b1-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:55.711","2017-12-05 23:50:55","Administrator","chrome","phone_work",,,"inputText","213-839-9480 x4021",,,"213-839-9480 x4021","2017-12-05 23:51:53.505346","2017-12-05 23:51:53.505346","26793a1e-da17-11e7-9e92-0aae563a0914","26f08c40-da17-11e7-af37-0aae563a0914","web",5
557,"2348224a-da17-11e7-88fe-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:50:56.91","2017-12-05 23:50:56","Administrator","chrome","opportunity_amount",,,"inputText","$44.61",,"44.61","$44.61","2017-12-05 23:51:54.340217","2017-12-05 23:52:00.084824","26793a1e-da17-11e7-9e92-0aae563a0914","26f08c40-da17-11e7-af37-0aae563a0914","web",5
407,"a01b72e2-da16-11e7-98fa-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:16.837","2017-12-05 23:47:16","Administrator","chrome","opportunity_amount",,,"inputText","$29.11",,"29.11","$29.11","2017-12-05 23:48:34.365644","2017-12-05 23:48:49.003753","a43cb664-da16-11e7-8ca3-0aae563a0914","a4b78b0a-da16-11e7-bb94-0aae563a0914","web",6
408,"a067bce6-da16-11e7-a7ac-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:17.337","2017-12-05 23:47:17","Administrator","chrome","primary_address_city",,,"inputText","New Estefania",,,"New Estefania","2017-12-05 23:48:34.705022","2017-12-05 23:48:34.705022","a43cb664-da16-11e7-8ca3-0aae563a0914","a4b78b0a-da16-11e7-bb94-0aae563a0914","web",6
409,"a0b408d4-da16-11e7-b3ae-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:17.837","2017-12-05 23:47:17","Administrator","chrome","primary_address_state",,,"inputText","Oregon",,,"Oregon","2017-12-05 23:48:35.066119","2017-12-05 23:48:35.066119","a43cb664-da16-11e7-8ca3-0aae563a0914","a4b78b0a-da16-11e7-bb94-0aae563a0914","web",6
410,"a1005350-da16-11e7-8905-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:18.337","2017-12-05 23:47:18","Administrator","chrome","primary_address_postalcode",,,"inputText","53649",,,"53649","2017-12-05 23:48:35.716194","2017-12-05 23:48:35.716194","a43cb664-da16-11e7-8ca3-0aae563a0914","a4b78b0a-da16-11e7-bb94-0aae563a0914","web",6
417,"ac2ab4f6-da16-11e7-ac74-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:37.068","2017-12-05 23:47:37","Administrator","chrome","last_name",,,"inputText","Schmitt",,,"Schmitt","2017-12-05 23:48:38.991421","2017-12-05 23:48:38.991421","b14c50da-da16-11e7-ab47-0aae563a0914","b1c24376-da16-11e7-b1d3-0aae563a0914","web",6
418,"ac76d922-da16-11e7-a8de-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:37.568","2017-12-05 23:47:37","Administrator","chrome","phone_work",,,"inputText","481.455.0622",,,"481.455.0622","2017-12-05 23:48:39.423938","2017-12-05 23:48:39.423938","b14c50da-da16-11e7-ab47-0aae563a0914","b1c24376-da16-11e7-b1d3-0aae563a0914","web",6
419,"acd2b41c-da16-11e7-bd79-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:38.169","2017-12-05 23:47:38","Administrator","chrome","Leads0emailAddress0",,,"inputText","devon@dickihauck.com",,,"devon@dickihauck.com","2017-12-05 23:48:39.837761","2017-12-05 23:48:39.837761","b14c50da-da16-11e7-ab47-0aae563a0914","b1c24376-da16-11e7-b1d3-0aae563a0914","web",6
420,"ad1eb13e-da16-11e7-b986-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:38.668","2017-12-05 23:47:38","Administrator","chrome","opportunity_amount",,,"inputText","$68.45",,"68.45","$68.45","2017-12-05 23:48:40.223054","2017-12-05 23:48:49.75257","b14c50da-da16-11e7-ab47-0aae563a0914","b1c24376-da16-11e7-b1d3-0aae563a0914","web",6
421,"ad6afbe2-da16-11e7-8043-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:39.168","2017-12-05 23:47:39","Administrator","chrome","primary_address_city",,,"inputText","South Dalton",,,"South Dalton","2017-12-05 23:48:40.580232","2017-12-05 23:48:40.580232","b14c50da-da16-11e7-ab47-0aae563a0914","b1c24376-da16-11e7-b1d3-0aae563a0914","web",6
422,"adc6b064-da16-11e7-a5b0-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:39.768","2017-12-05 23:47:39","Administrator","chrome","primary_address_state",,,"inputText","Illinois",,,"Illinois","2017-12-05 23:48:40.929607","2017-12-05 23:48:40.929607","b14c50da-da16-11e7-ab47-0aae563a0914","b1c24376-da16-11e7-b1d3-0aae563a0914","web",6
423,"ae13220c-da16-11e7-bcee-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:40.269","2017-12-05 23:47:40","Administrator","chrome","primary_address_postalcode",,,"inputText","34654",,,"34654","2017-12-05 23:48:41.347574","2017-12-05 23:48:41.347574","b14c50da-da16-11e7-ab47-0aae563a0914","b1c24376-da16-11e7-b1d3-0aae563a0914","web",6
424,"b2d008b0-da16-11e7-a61b-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:48.218","2017-12-05 23:47:48","Administrator","chrome","first_name",,,"inputText","Loy",,,"Loy","2017-12-05 23:48:41.843561","2017-12-05 23:48:41.843561","b84cbc40-da16-11e7-9dee-0aae563a0914","b8c9d8f0-da16-11e7-ae00-0aae563a0914","web",6
425,"b31c7b08-da16-11e7-880e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:48.719","2017-12-05 23:47:48","Administrator","chrome","last_name",,,"inputText","Quigley",,,"Quigley","2017-12-05 23:48:42.218902","2017-12-05 23:48:42.218902","b84cbc40-da16-11e7-9dee-0aae563a0914","b8c9d8f0-da16-11e7-ae00-0aae563a0914","web",6
426,"b377b9ca-da16-11e7-894e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:49.318","2017-12-05 23:47:49","Administrator","chrome","phone_work",,,"inputText","872.107.5862 x1453",,,"872.107.5862 x1453","2017-12-05 23:48:42.56841","2017-12-05 23:48:42.56841","b84cbc40-da16-11e7-9dee-0aae563a0914","b8c9d8f0-da16-11e7-ae00-0aae563a0914","web",6
427,"b3d36db8-da16-11e7-8528-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:49.918","2017-12-05 23:47:49","Administrator","chrome","Leads0emailAddress0",,,"inputText","mafalda.franecki@kuvaliswillms.com",,,"mafalda.franecki@kuvaliswillms.com","2017-12-05 23:48:42.933224","2017-12-05 23:48:42.933224","b84cbc40-da16-11e7-9dee-0aae563a0914","b8c9d8f0-da16-11e7-ae00-0aae563a0914","web",6
428,"b41fb8fa-da16-11e7-a757-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:50.418","2017-12-05 23:47:50","Administrator","chrome","opportunity_amount",,,"inputText","$96.32",,"96.32","$96.32","2017-12-05 23:48:43.266072","2017-12-05 23:48:50.143652","b84cbc40-da16-11e7-9dee-0aae563a0914","b8c9d8f0-da16-11e7-ae00-0aae563a0914","web",6
429,"b46c031e-da16-11e7-b615-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:50.918","2017-12-05 23:47:50","Administrator","chrome","primary_address_city",,,"inputText","Tomasstad",,,"Tomasstad","2017-12-05 23:48:43.724323","2017-12-05 23:48:43.724323","b84cbc40-da16-11e7-9dee-0aae563a0914","b8c9d8f0-da16-11e7-ae00-0aae563a0914","web",6
430,"b4c7b81c-da16-11e7-87fa-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:51.519","2017-12-05 23:47:51","Administrator","chrome","primary_address_state",,,"inputText","Virginia",,,"Virginia","2017-12-05 23:48:44.176234","2017-12-05 23:48:44.176234","b84cbc40-da16-11e7-9dee-0aae563a0914","b8c9d8f0-da16-11e7-ae00-0aae563a0914","web",6
431,"b513b4b8-da16-11e7-9bcc-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:52.018","2017-12-05 23:47:52","Administrator","chrome","primary_address_postalcode",,,"inputText","73946-1867",,,"73946-1867","2017-12-05 23:48:44.600803","2017-12-05 23:48:44.600803","b84cbc40-da16-11e7-9dee-0aae563a0914","b8c9d8f0-da16-11e7-ae00-0aae563a0914","web",6
432,"b9c9e478-da16-11e7-810d-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:47:59.922","2017-12-05 23:47:59","Administrator","chrome","first_name",,,"inputText","Neoma",,,"Neoma","2017-12-05 23:48:45.000262","2017-12-05 23:48:45.000262","bf4dc3f4-da16-11e7-aacf-0aae563a0914","bfc2cc40-da16-11e7-9ed8-0aae563a0914","web",6
433,"ba25720c-da16-11e7-b2fe-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:00.522","2017-12-05 23:48:00","Administrator","chrome","last_name",,,"inputText","Dickinson",,,"Dickinson","2017-12-05 23:48:45.352666","2017-12-05 23:48:45.352666","bf4dc3f4-da16-11e7-aacf-0aae563a0914","bfc2cc40-da16-11e7-9ed8-0aae563a0914","web",6
434,"ba719598-da16-11e7-b0e7-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:01.022","2017-12-05 23:48:01","Administrator","chrome","phone_work",,,"inputText","820.850.0442",,,"820.850.0442","2017-12-05 23:48:45.810821","2017-12-05 23:48:45.810821","bf4dc3f4-da16-11e7-aacf-0aae563a0914","bfc2cc40-da16-11e7-9ed8-0aae563a0914","web",6
435,"bacd7136-da16-11e7-a7d8-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:01.623","2017-12-05 23:48:01","Administrator","chrome","Leads0emailAddress0",,,"inputText","shanie_kuhic@rath.io",,,"shanie_kuhic@rath.io","2017-12-05 23:48:46.153493","2017-12-05 23:48:46.153493","bf4dc3f4-da16-11e7-aacf-0aae563a0914","bfc2cc40-da16-11e7-9ed8-0aae563a0914","web",6
436,"bb196dae-da16-11e7-8386-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:02.122","2017-12-05 23:48:02","Administrator","chrome","opportunity_amount",,,"inputText","$18.85",,"18.85","$18.85","2017-12-05 23:48:46.570045","2017-12-05 23:48:50.505604","bf4dc3f4-da16-11e7-aacf-0aae563a0914","bfc2cc40-da16-11e7-9ed8-0aae563a0914","web",6
437,"bb74fb2e-da16-11e7-877f-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:02.722","2017-12-05 23:48:02","Administrator","chrome","primary_address_city",,,"inputText","Lake Andyton",,,"Lake Andyton","2017-12-05 23:48:46.930667","2017-12-05 23:48:46.930667","bf4dc3f4-da16-11e7-aacf-0aae563a0914","bfc2cc40-da16-11e7-9ed8-0aae563a0914","web",6
438,"bbc14540-da16-11e7-8ad6-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:03.222","2017-12-05 23:48:03","Administrator","chrome","primary_address_state",,,"inputText","Kentucky",,,"Kentucky","2017-12-05 23:48:47.289833","2017-12-05 23:48:47.289833","bf4dc3f4-da16-11e7-aacf-0aae563a0914","bfc2cc40-da16-11e7-9ed8-0aae563a0914","web",6
439,"bc0d9102-da16-11e7-9c89-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:03.722","2017-12-05 23:48:03","Administrator","chrome","primary_address_postalcode",,,"inputText","75354-7968",,,"75354-7968","2017-12-05 23:48:47.625289","2017-12-05 23:48:47.625289","bf4dc3f4-da16-11e7-aacf-0aae563a0914","bfc2cc40-da16-11e7-9ed8-0aae563a0914","web",6
440,"c0cf59a6-da16-11e7-bbf4-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:11.702","2017-12-05 23:48:11","Administrator","chrome","first_name",,,"inputText","River",,,"River","2017-12-05 23:48:48.141195","2017-12-05 23:48:48.141195","c6452f76-da16-11e7-9124-0aae563a0914","c6bccfc0-da16-11e7-81f4-0aae563a0914","web",6
441,"c12ae68c-da16-11e7-9924-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:12.303","2017-12-05 23:48:12","Administrator","chrome","last_name",,,"inputText","Huels",,,"Huels","2017-12-05 23:48:48.680226","2017-12-05 23:48:48.680226","c6452f76-da16-11e7-9124-0aae563a0914","c6bccfc0-da16-11e7-81f4-0aae563a0914","web",6
442,"c1770ab6-da16-11e7-9e9d-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:48:12.802","2017-12-05 23:48:12","Administrator","chrome","phone_work",,,"inputText","805.338.6295",,,"805.338.6295","2017-12-05 23:48:49.70777","2017-12-05 23:48:49.70777","c6452f76-da16-11e7-9124-0aae563a0914","c6bccfc0-da16-11e7-81f4-0aae563a0914","web",6
